Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,ByteCount,Label
93.52610269,UDP,192.168.1.240,192.168.1.224,2324,538,540,1047904,Attack
87.04714066,UDP,192.168.1.10,192.168.1.192,1252,906,171,406941,Attack
22.78627331,ICMP,192.168.1.47,192.168.1.66,54039,411,80,767841,Normal
71.59973213,TCP,192.168.1.53,192.168.1.76,11137,653,461,597728,Attack
42.40711565,TCP,192.168.1.249,192.168.1.23,60100,956,88,254504,Normal
89.12573822,UDP,192.168.1.207,192.168.1.41,7443,987,997,580245,Normal
5.681903138,TCP,192.168.1.206,192.168.1.141,32611,879,330,563698,Attack
77.30673228,ICMP,192.168.1.61,192.168.1.95,7365,642,57,347154,Normal
33.34418213,TCP,192.168.1.83,192.168.1.57,63199,803,333,1457600,Normal
38.69598931,TCP,192.168.1.31,192.168.1.90,37348,939,252,389547,Attack
28.85759514,ICMP,192.168.1.146,192.168.1.81,2312,339,120,773902,Attack
71.91145035,TCP,192.168.1.139,192.168.1.255,54526,421,923,1404765,Normal
44.0963918,TCP,192.168.1.252,192.168.1.248,37635,823,600,859181,Attack
66.81830198,UDP,192.168.1.156,192.168.1.100,14317,894,185,1026286,Attack
88.37369723,UDP,192.168.1.157,192.168.1.150,46997,201,818,1386703,Normal
93.21906356,TCP,192.168.1.161,192.168.1.17,50884,776,928,527861,Attack
32.65150311,UDP,192.168.1.45,192.168.1.204,63574,628,951,1044424,Normal
38.73233345,ICMP,192.168.1.146,192.168.1.58,26319,132,1,73248,Attack
25.8775679,TCP,192.168.1.16,192.168.1.61,49006,833,96,11310,Attack
81.59909238,TCP,192.168.1.178,192.168.1.77,8749,741,610,1245747,Normal
66.23800145,TCP,192.168.1.161,192.168.1.122,27446,158,161,701292,Attack
53.11927087,ICMP,192.168.1.155,192.168.1.145,49982,526,197,308784,Attack
3.664531562,TCP,192.168.1.139,192.168.1.101,64347,13,223,660474,Normal
24.43880632,TCP,192.168.1.88,192.168.1.127,,86,672,685814,Normal
20.86110906,TCP,192.168.1.170,192.168.1.35,1965,720,147,704982,Normal
45.67456464,UDP,192.168.1.225,192.168.1.19,2016,808,516,162970,
17.25382795,TCP,192.168.1.211,192.168.1.13,23591,725,439,711676,Normal
84.72108382,ICMP,192.168.1.24,192.168.1.210,5848,372,570,171580,Attack
18.9732369,TCP,192.168.1.16,192.168.1.38,45189,975,255,1142245,Normal
67.29203638,UDP,192.168.1.100,192.168.1.150,32847,823,232,1477173,Attack
97.71373556,UDP,192.168.1.67,192.168.1.60,11109,463,770,951383,Normal
7.565031793,UDP,192.168.1.217,192.168.1.171,17201,59,448,1138382,Attack
60.36042879,UDP,192.168.1.99,192.168.1.114,62698,863,338,1170737,Normal
40.38927732,UDP,192.168.1.63,192.168.1.241,11391,864,927,960835,Attack
82.33198422,UDP,192.168.1.17,,17408,396,373,1279150,Attack
89.66784019,UDP,192.168.1.144,192.168.1.165,7097,156,896,332118,Normal
68.6653317,TCP,192.168.1.173,192.168.1.87,40143,819,839,61242,Attack
90.5135166,UDP,192.168.1.26,192.168.1.190,28388,550,970,246887,Normal
88.93221192,UDP,192.168.1.237,192.168.1.42,51303,390,355,950678,Normal
86.25024567,,192.168.1.125,192.168.1.21,16085,418,720,565098,Attack
80.18727837,,192.168.1.197,192.168.1.139,25106,272,80,1348328,Attack
89.79979685,ICMP,192.168.1.7,192.168.1.87,60750,596,578,1086228,Attack
44.46494291,TCP,192.168.1.35,192.168.1.47,55087,49,508,229139,Normal
12.32033901,TCP,192.168.1.134,192.168.1.171,23835,361,823,549681,Normal
8.713865076,TCP,192.168.1.108,192.168.1.56,,207,234,489995,Normal
74.38311671,UDP,192.168.1.202,192.168.1.169,45210,526,716,554214,Normal
20.39217391,TCP,192.168.1.112,192.168.1.134,39953,37,104,160406,Normal
69.56415394,UDP,192.168.1.97,192.168.1.139,45777,703,337,942312,Attack
80.88319843,ICMP,192.168.1.191,192.168.1.213,17838,629,240,806793,Normal
29.15934987,ICMP,192.168.1.79,192.168.1.65,64026,558,515,213590,Attack
37.74487503,ICMP,192.168.1.241,192.168.1.88,42833,305,391,1382516,Normal
26.91776711,UDP,192.168.1.51,192.168.1.245,35546,815,690,629355,Normal
23.75558419,TCP,192.168.1.209,192.168.1.145,50478,758,657,365229,Normal
23.98040798,TCP,192.168.1.134,192.168.1.149,11331,678,350,708930,Attack
60.13906995,ICMP,192.168.1.9,192.168.1.29,44439,919,156,237357,Attack
68.89469963,ICMP,192.168.1.181,192.168.1.193,37188,898,165,1488259,Attack
84.12873539,UDP,192.168.1.117,192.168.1.167,6602,464,117,488146,Attack
53.912991,UDP,192.168.1.217,192.168.1.150,20014,575,415,562704,Normal
58.97182829,ICMP,192.168.1.49,192.168.1.3,62150,697,437,920903,Normal
7.368329744,ICMP,192.168.1.254,192.168.1.132,45431,1022,393,824457,Normal
19.284467,ICMP,192.168.1.129,192.168.1.60,62262,94,16,766205,Attack
79.37433924,UDP,192.168.1.131,192.168.1.236,53459,610,279,705999,Attack
7.905322565,UDP,192.168.1.167,192.168.1.34,27048,840,108,1410855,Attack
5.796489255,UDP,192.168.1.233,192.168.1.210,40064,288,909,1103439,Normal
11.05655295,TCP,192.168.1.185,192.168.1.104,3026,513,260,917676,Attack
98.98041982,UDP,192.168.1.174,192.168.1.248,20206,279,674,390540,Attack
16.83042286,UDP,192.168.1.166,192.168.1.83,43770,829,827,1270071,Normal
94.80356161,TCP,192.168.1.200,192.168.1.162,52022,958,493,223986,Normal
0.587877256,TCP,192.168.1.105,192.168.1.206,11096,633,103,523091,Attack
40.8702331,TCP,192.168.1.98,192.168.1.135,54978,457,979,489386,Normal
43.67884254,UDP,192.168.1.92,192.168.1.142,40038,592,934,427379,Normal
47.06777859,TCP,192.168.1.57,192.168.1.76,38640,1009,52,1085832,Normal
7.859698953,ICMP,192.168.1.36,192.168.1.179,44801,763,378,948260,Attack
55.22059081,TCP,192.168.1.221,192.168.1.188,17217,970,897,1451048,Normal
92.72727903,ICMP,192.168.1.22,192.168.1.174,2639,169,572,201376,Attack
22.00341902,TCP,192.168.1.2,192.168.1.10,47906,113,593,619088,Attack
44.00574153,UDP,192.168.1.30,192.168.1.157,30581,611,885,1053278,Attack
50.17354798,TCP,192.168.1.232,192.168.1.207,57508,897,53,604446,Attack
15.95468683,ICMP,192.168.1.9,192.168.1.131,33538,859,107,1184785,Attack
4.777621924,TCP,192.168.1.180,192.168.1.51,52842,815,437,1028709,Normal
47.00266834,TCP,192.168.1.168,192.168.1.39,44317,513,762,280775,Attack
5.651616386,UDP,192.168.1.249,192.168.1.40,60775,703,847,173216,Attack
11.65162864,TCP,192.168.1.214,192.168.1.236,43771,159,875,773081,Attack
42.61779802,UDP,192.168.1.234,192.168.1.213,52924,246,904,1242216,Attack
81.86651959,ICMP,192.168.1.82,192.168.1.229,63685,579,24,960749,Normal
2.533701469,TCP,192.168.1.26,192.168.1.50,62121,409,600,36047,Attack
0.990220046,TCP,192.168.1.131,192.168.1.46,8213,137,661,727524,Attack
71.08416178,TCP,192.168.1.172,192.168.1.17,40292,312,246,598571,Attack
66.7039701,UDP,192.168.1.41,192.168.1.91,30979,169,215,265273,Normal
89.81648661,ICMP,192.168.1.41,192.168.1.126,10686,440,426,755106,Attack
78.79356363,TCP,192.168.1.185,192.168.1.223,11852,522,630,233044,Normal
65.44894379,TCP,192.168.1.177,192.168.1.213,49046,447,559,1045396,Normal
85.88324265,UDP,192.168.1.128,192.168.1.8,12953,367,646,926358,Attack
33.75744083,UDP,192.168.1.209,192.168.1.232,54943,672,99,1024697,Normal
98.44317084,ICMP,192.168.1.37,192.168.1.149,16363,374,712,1336174,Normal
92.01324087,TCP,192.168.1.205,192.168.1.114,16074,969,255,74018,Attack
76.53238643,ICMP,192.168.1.88,192.168.1.41,52055,95,563,352775,Attack
45.37960648,UDP,192.168.1.162,192.168.1.5,34318,413,274,675009,Normal
5.271732353,UDP,192.168.1.133,192.168.1.221,56372,452,651,181111,Attack
62.31377532,ICMP,192.168.1.113,192.168.1.112,63076,,619,580882,Normal
18.08318259,ICMP,192.168.1.65,192.168.1.180,57468,513,869,1303131,Normal
0.567201721,ICMP,192.168.1.58,192.168.1.35,56630,405,978,943043,Attack
44.54324912,ICMP,192.168.1.56,192.168.1.182,43653,306,115,816322,Normal
23.86414602,TCP,192.168.1.157,192.168.1.187,62361,294,878,453290,Attack
4.785438839,ICMP,192.168.1.89,192.168.1.217,57256,839,387,1417527,Attack
28.70611188,ICMP,192.168.1.233,192.168.1.175,8529,887,803,334522,Normal
28.53142343,UDP,192.168.1.71,192.168.1.9,16307,712,327,109971,Normal
10.96528968,UDP,192.168.1.81,192.168.1.74,54489,872,487,499090,Normal
52.41054789,TCP,192.168.1.211,192.168.1.27,8412,530,229,1222068,Normal
84.86647731,UDP,192.168.1.74,192.168.1.136,37672,516,602,1469067,Normal
35.37735271,ICMP,192.168.1.138,192.168.1.115,16264,130,132,720760,Normal
21.28233265,ICMP,192.168.1.140,192.168.1.115,47702,594,577,1451720,Normal
94.37912531,UDP,192.168.1.170,192.168.1.92,60069,614,66,89583,Attack
90.60513761,UDP,192.168.1.8,192.168.1.162,29142,645,535,701633,Attack
31.45731068,ICMP,192.168.1.62,192.168.1.144,42655,738,161,471628,Attack
43.1948983,ICMP,192.168.1.177,192.168.1.164,57762,904,735,1345770,Normal
62.98093799,ICMP,192.168.1.200,192.168.1.193,4868,402,176,109194,Attack
10.22909921,UDP,192.168.1.115,192.168.1.29,51891,915,851,1434363,Attack
99.2693292,ICMP,192.168.1.127,192.168.1.44,23051,500,417,746681,Attack
40.29154172,TCP,192.168.1.163,192.168.1.135,20217,48,10,1240554,Attack
10.76789836,UDP,192.168.1.188,192.168.1.102,62273,91,397,1160096,Attack
80.21351992,ICMP,192.168.1.136,192.168.1.218,14634,524,120,1181620,Attack
53.96647094,UDP,192.168.1.172,192.168.1.147,48572,413,707,353211,Normal
64.77022757,UDP,192.168.1.205,192.168.1.252,12185,547,159,383517,Normal
59.36652713,UDP,192.168.1.164,192.168.1.46,17255,226,840,663907,Attack
26.98339464,TCP,192.168.1.133,192.168.1.136,58283,273,651,979294,Attack
91.36763266,ICMP,192.168.1.110,192.168.1.24,36748,438,611,849642,Normal
36.0023247,ICMP,192.168.1.114,192.168.1.26,48563,755,787,721924,Attack
85.68358685,UDP,192.168.1.254,192.168.1.64,17313,254,734,397262,Attack
59.3785466,TCP,192.168.1.127,192.168.1.170,7039,461,912,693165,Attack
85.25705077,TCP,192.168.1.255,,59777,166,544,1054462,Normal
49.21356702,TCP,192.168.1.220,192.168.1.106,21037,118,257,1171297,Normal
82.02163195,ICMP,192.168.1.246,192.168.1.174,1674,996,646,617713,Normal
93.99097629,TCP,192.168.1.126,192.168.1.109,29972,378,465,79110,Attack
77.8423889,UDP,192.168.1.48,192.168.1.171,23264,507,217,1330114,Normal
68.50288064,ICMP,192.168.1.62,192.168.1.160,35795,68,621,219961,Normal
58.98599023,UDP,192.168.1.204,192.168.1.54,9360,7,883,181280,Attack
82.93462219,TCP,192.168.1.247,192.168.1.105,58773,959,819,133140,Normal
70.90158976,UDP,192.168.1.97,192.168.1.115,65148,723,438,644861,Attack
60.33443213,TCP,192.168.1.202,192.168.1.34,2182,779,963,1476170,Attack
56.76016784,TCP,192.168.1.118,192.168.1.114,39440,155,25,38594,Attack
49.0763022,ICMP,192.168.1.62,192.168.1.78,58120,873,457,686078,Attack
88.03885213,TCP,192.168.1.254,192.168.1.196,56181,480,792,470742,Normal
81.45874994,TCP,192.168.1.47,192.168.1.93,65461,817,908,362215,Normal
16.79132246,ICMP,192.168.1.192,192.168.1.31,51223,759,590,739521,Attack
61.84127486,UDP,192.168.1.80,192.168.1.90,42587,149,666,414257,Normal
89.87394452,TCP,192.168.1.251,192.168.1.31,35576,627,302,870115,Normal
8.809338436,UDP,192.168.1.246,192.168.1.9,18550,325,871,828486,Normal
61.32520161,UDP,192.168.1.26,192.168.1.112,23331,279,581,558697,Normal
5.51528189,ICMP,192.168.1.104,192.168.1.194,40737,203,602,327032,Attack
98.40457275,ICMP,192.168.1.143,192.168.1.218,1098,334,742,957769,Attack
59.85501018,ICMP,192.168.1.87,192.168.1.116,33420,145,294,463697,Attack
41.26059002,TCP,192.168.1.255,192.168.1.222,19650,55,560,404919,Normal
6.006474207,ICMP,192.168.1.165,192.168.1.207,11972,648,853,309114,Attack
88.48942947,UDP,192.168.1.53,192.168.1.233,5132,878,537,469117,Attack
55.26873207,UDP,192.168.1.38,192.168.1.175,36676,481,235,486232,Attack
88.9703116,TCP,192.168.1.115,192.168.1.171,46514,887,109,8871,Normal
69.40371544,ICMP,192.168.1.210,192.168.1.242,10001,197,806,1441544,Normal
18.29165079,UDP,192.168.1.209,192.168.1.197,22149,724,154,367574,Attack
13.53546944,TCP,192.168.1.78,192.168.1.67,13754,215,482,512497,Normal
72.60047645,UDP,192.168.1.4,192.168.1.73,35049,181,890,268409,Attack
19.69810652,ICMP,192.168.1.50,192.168.1.206,4489,627,708,692971,Normal
21.29942903,,192.168.1.147,192.168.1.30,2666,468,430,1183589,Attack
0.895058566,UDP,192.168.1.25,192.168.1.60,60436,175,119,1166418,Normal
13.29986587,UDP,192.168.1.182,192.168.1.144,26621,702,557,1418454,Attack
1.56431181,TCP,192.168.1.243,192.168.1.214,50599,56,567,514509,Attack
91.51244146,UDP,192.168.1.61,192.168.1.40,40270,811,960,221835,Normal
16.48366817,UDP,192.168.1.134,192.168.1.126,65240,912,750,1214073,Normal
9.159248394,UDP,192.168.1.108,192.168.1.182,52149,702,53,126858,Normal
63.84588159,TCP,192.168.1.169,192.168.1.89,49281,436,78,401557,Attack
18.64503516,ICMP,192.168.1.50,192.168.1.84,48856,877,341,500658,Normal
45.80135173,UDP,192.168.1.44,192.168.1.193,28248,978,205,1338256,Normal
88.13195372,ICMP,192.168.1.241,192.168.1.116,61797,51,408,841238,Normal
62.01811545,ICMP,192.168.1.100,192.168.1.116,15149,448,273,1180303,Normal
31.20286347,UDP,192.168.1.229,192.168.1.195,47863,560,211,51573,Normal
74.92613958,ICMP,192.168.1.44,192.168.1.184,60144,674,887,1080072,Attack
24.3210915,ICMP,192.168.1.157,192.168.1.255,31479,959,510,43408,Attack
60.41908176,ICMP,192.168.1.91,192.168.1.10,7472,73,846,707435,Normal
16.60305211,UDP,192.168.1.134,192.168.1.68,45947,172,776,899184,Normal
90.68990614,TCP,192.168.1.222,192.168.1.106,42915,650,214,523363,Attack
71.91589094,TCP,192.168.1.2,192.168.1.131,47998,254,474,440601,Attack
95.91333008,TCP,192.168.1.151,192.168.1.180,27959,640,574,1136023,Attack
12.9265702,ICMP,192.168.1.84,192.168.1.143,22007,521,386,950223,Attack
93.66497948,ICMP,192.168.1.105,192.168.1.240,40792,964,295,88177,Normal
44.06892213,UDP,192.168.1.34,192.168.1.114,7756,672,162,232549,Attack
26.95350651,ICMP,192.168.1.68,192.168.1.120,61369,740,143,1251611,Attack
83.28370027,TCP,192.168.1.196,192.168.1.86,1248,579,842,39987,Attack
14.77462981,TCP,192.168.1.46,192.168.1.255,23069,178,719,219264,Attack
58.86885174,TCP,192.168.1.66,192.168.1.87,24113,169,61,1125571,Attack
44.58731309,UDP,192.168.1.160,192.168.1.88,4900,258,871,1219932,Attack
60.79002995,UDP,192.168.1.171,192.168.1.31,13477,936,149,1093960,Normal
2.175671804,ICMP,192.168.1.145,192.168.1.180,54484,495,930,909389,Normal
13.0811921,ICMP,192.168.1.58,192.168.1.191,31280,720,271,307145,Attack
28.56003124,TCP,192.168.1.68,192.168.1.57,2285,256,854,56207,Normal
5.638568919,UDP,192.168.1.142,192.168.1.207,51361,676,71,1042274,Normal
70.11650958,UDP,192.168.1.106,192.168.1.56,10666,243,594,707952,Normal
86.01080725,TCP,192.168.1.165,192.168.1.217,39325,749,973,955263,Normal
31.40213787,ICMP,192.168.1.80,192.168.1.244,11876,958,94,281519,Normal
35.61118977,TCP,192.168.1.94,192.168.1.188,39060,102,348,1408336,Normal
47.50054425,TCP,192.168.1.237,192.168.1.200,39727,460,159,1233682,Normal
83.24912369,ICMP,192.168.1.104,192.168.1.168,43304,907,548,447911,Normal
52.8190101,ICMP,192.168.1.105,192.168.1.168,43724,576,998,481062,Normal
20.39107069,UDP,192.168.1.212,192.168.1.234,52985,524,161,3333,Normal
20.10683198,ICMP,192.168.1.80,192.168.1.164,16540,892,538,99706,Normal
67.46232109,UDP,192.168.1.60,192.168.1.34,42245,822,204,614360,Attack
24.70796944,UDP,192.168.1.139,192.168.1.164,39814,494,183,1134043,Normal
28.73126955,TCP,192.168.1.175,192.168.1.28,12994,660,782,772191,Attack
12.05795516,TCP,192.168.1.167,192.168.1.162,9770,948,870,392386,Attack
67.1045054,TCP,192.168.1.129,192.168.1.215,15242,452,49,466548,Normal
0.808966848,UDP,192.168.1.40,192.168.1.252,15120,426,149,1055937,Normal
48.74677949,ICMP,192.168.1.217,192.168.1.95,17001,469,385,1082175,Attack
64.46915865,UDP,192.168.1.226,192.168.1.199,48631,210,455,140057,Attack
3.385596969,ICMP,192.168.1.247,192.168.1.231,23830,187,708,905244,Attack
69.16798992,UDP,192.168.1.162,192.168.1.78,24968,982,31,857411,Normal
82.8259027,UDP,192.168.1.98,192.168.1.155,6045,393,842,1278600,Attack
84.57164632,ICMP,192.168.1.158,192.168.1.209,11049,54,437,1160815,Attack
28.8888723,TCP,192.168.1.19,192.168.1.134,9334,66,215,1019972,Attack
50.40187112,UDP,192.168.1.96,192.168.1.41,21468,600,452,585642,Normal
72.33564655,TCP,192.168.1.24,192.168.1.245,43679,459,829,874519,Normal
23.29330654,TCP,192.168.1.120,192.168.1.3,32917,101,331,861106,Normal
82.79641679,UDP,192.168.1.119,192.168.1.54,28876,86,673,390814,Normal
50.39371566,TCP,192.168.1.123,192.168.1.33,10088,917,16,672473,Attack
85.399933,UDP,192.168.1.249,192.168.1.176,57530,385,283,30776,Attack
76.3124572,UDP,192.168.1.218,192.168.1.246,50569,116,890,1240537,Attack
37.97408159,ICMP,192.168.1.114,192.168.1.184,14828,359,909,865796,Attack
76.4597444,ICMP,192.168.1.222,192.168.1.112,51420,108,273,117958,Normal
26.45749698,,192.168.1.10,192.168.1.87,18549,677,232,1276892,Attack
3.746368102,UDP,192.168.1.198,192.168.1.160,5387,516,,1389014,Normal
54.66307266,ICMP,192.168.1.218,192.168.1.231,38212,574,525,1303024,Attack
93.82899599,TCP,192.168.1.126,192.168.1.43,40029,543,289,404508,Normal
72.07054545,UDP,192.168.1.135,192.168.1.65,58226,816,750,382267,Normal
96.06086419,UDP,192.168.1.204,192.168.1.237,10770,38,156,1480970,Attack
2.802229432,TCP,192.168.1.75,192.168.1.45,30729,309,663,58814,Normal
82.55939836,TCP,192.168.1.138,192.168.1.181,3224,449,579,1014283,Attack
26.79472021,UDP,192.168.1.210,192.168.1.83,29837,130,598,176176,Attack
55.60675309,TCP,192.168.1.88,192.168.1.192,49961,322,462,761439,Normal
15.50907909,ICMP,192.168.1.140,192.168.1.146,31547,254,607,478463,Attack
95.31775236,UDP,192.168.1.56,192.168.1.66,11459,19,441,1269570,Attack
15.66670956,TCP,192.168.1.223,192.168.1.199,1471,846,635,124540,Attack
80.79328206,UDP,192.168.1.166,192.168.1.27,35955,836,350,1222831,Normal
11.20134064,UDP,192.168.1.184,192.168.1.224,44811,876,392,267261,Attack
82.74988863,TCP,192.168.1.133,192.168.1.175,35994,152,41,1053128,Attack
57.39508894,UDP,192.168.1.174,192.168.1.238,25633,953,278,254759,Attack
43.97803192,TCP,192.168.1.213,192.168.1.39,1673,730,39,611237,Attack
77.09174036,TCP,192.168.1.161,192.168.1.33,33949,742,3,1211357,Attack
73.55218163,UDP,192.168.1.158,192.168.1.182,64229,228,166,1499009,Normal
59.35344807,UDP,192.168.1.235,192.168.1.8,28180,529,553,1022433,Attack
79.07929857,TCP,192.168.1.169,192.168.1.220,60941,166,704,591723,Attack
33.68193737,ICMP,192.168.1.42,192.168.1.13,65293,254,368,1116843,Attack
28.63309953,ICMP,192.168.1.55,192.168.1.90,20546,501,353,352108,Normal
57.82024819,TCP,192.168.1.87,192.168.1.75,5217,147,636,743863,Normal
53.77628959,TCP,192.168.1.199,192.168.1.72,6572,673,622,1405458,Attack
90.44754463,TCP,192.168.1.177,192.168.1.224,54613,189,494,558478,Normal
14.56134799,ICMP,192.168.1.29,192.168.1.137,54165,539,744,864948,Attack
55.31609721,ICMP,192.168.1.255,192.168.1.12,45106,408,359,90566,Attack
5.512037435,TCP,192.168.1.246,192.168.1.44,42937,3,343,1005577,Normal
26.82397707,TCP,192.168.1.50,192.168.1.145,57638,168,473,946672,Normal
31.39891395,TCP,192.168.1.111,192.168.1.199,9242,,262,355759,Attack
90.1853884,TCP,192.168.1.107,192.168.1.142,45022,614,13,396915,Normal
28.47842613,,192.168.1.233,192.168.1.97,12879,938,724,488975,Attack
16.58087244,ICMP,192.168.1.204,192.168.1.239,54435,127,964,653001,Normal
5.582552948,UDP,192.168.1.185,192.168.1.149,34730,925,699,154063,Attack
45.68278211,ICMP,192.168.1.204,192.168.1.159,53416,482,942,93257,Attack
81.64519742,UDP,192.168.1.94,192.168.1.57,25010,888,821,837628,Normal
38.81715257,UDP,192.168.1.213,192.168.1.192,57056,647,540,355955,Attack
71.83246967,ICMP,192.168.1.100,192.168.1.96,3712,491,915,342228,Normal
88.72664933,TCP,192.168.1.120,192.168.1.36,39535,553,13,132487,Normal
4.136522569,ICMP,192.168.1.206,192.168.1.5,41740,896,36,13608,Normal
59.44660402,UDP,192.168.1.253,192.168.1.224,2551,649,492,176037,Attack
1.949717328,UDP,192.168.1.147,192.168.1.22,48374,765,669,674809,Attack
13.17058991,UDP,192.168.1.1,192.168.1.218,47685,277,38,1117373,Attack
35.38896667,ICMP,192.168.1.227,192.168.1.60,56910,1022,767,992729,Attack
76.77643584,ICMP,192.168.1.133,192.168.1.70,51244,545,256,1496483,Attack
98.00746655,ICMP,192.168.1.94,192.168.1.52,41150,91,308,132372,Normal
18.91306566,ICMP,192.168.1.167,192.168.1.222,5890,1012,975,893487,Normal
88.56716072,TCP,192.168.1.85,192.168.1.240,47845,234,607,1612,Attack
48.93824363,UDP,192.168.1.211,192.168.1.191,56389,818,791,744040,Normal
32.55767918,ICMP,192.168.1.71,192.168.1.161,33899,277,760,445161,Normal
60.7527813,TCP,192.168.1.94,192.168.1.127,12790,111,880,93980,Normal
58.25627366,TCP,192.168.1.106,192.168.1.59,36402,888,886,963772,Normal
25.96012747,UDP,192.168.1.240,192.168.1.68,48558,481,129,421248,Normal
83.70765831,TCP,192.168.1.245,192.168.1.17,40147,297,594,158679,Normal
84.10664201,TCP,192.168.1.189,192.168.1.46,40629,286,589,253985,Normal
62.4885511,TCP,192.168.1.184,192.168.1.125,2296,156,482,1482798,Normal
17.04872094,UDP,192.168.1.221,192.168.1.58,48353,328,193,25319,Normal
18.44645762,TCP,192.168.1.144,192.168.1.87,60475,793,599,1254180,Attack
57.58978392,ICMP,192.168.1.106,192.168.1.188,8807,153,165,545872,Attack
49.90601725,TCP,192.168.1.74,192.168.1.36,8261,119,108,123068,Normal
2.07371952,ICMP,192.168.1.224,192.168.1.10,65038,70,39,1082078,Attack
78.91697728,TCP,192.168.1.24,192.168.1.28,56638,380,72,900637,Normal
67.89064329,TCP,192.168.1.42,192.168.1.154,21275,438,965,1366228,Attack
34.14593107,UDP,192.168.1.193,192.168.1.237,17267,191,515,115333,Normal
46.61729066,UDP,192.168.1.172,192.168.1.100,18232,953,920,48161,Attack
96.02780163,UDP,192.168.1.237,192.168.1.250,6431,194,455,1151944,Attack
98.99736587,TCP,192.168.1.106,192.168.1.15,49125,172,628,754964,Attack
70.29649539,TCP,192.168.1.155,192.168.1.16,62273,521,227,245936,Normal
0.221389506,UDP,192.168.1.246,192.168.1.4,9053,28,126,851945,Attack
80.2716481,ICMP,192.168.1.70,192.168.1.208,51777,419,58,691619,Attack
15.63429816,UDP,192.168.1.50,192.168.1.231,42536,177,931,185990,Attack
16.08154818,UDP,192.168.1.49,192.168.1.27,41795,887,233,953795,Attack
21.84747039,TCP,192.168.1.113,192.168.1.13,8370,836,831,833300,Normal
13.55796369,TCP,192.168.1.141,192.168.1.147,34138,401,713,590341,Attack
9.455931331,TCP,192.168.1.16,192.168.1.134,51564,418,355,1269759,Normal
46.14926718,ICMP,192.168.1.102,192.168.1.42,13152,22,383,123930,Normal
77.98451242,UDP,192.168.1.9,192.168.1.137,34247,943,68,584887,Attack
37.67033356,TCP,192.168.1.75,192.168.1.2,2188,642,469,515135,Attack
75.90595398,TCP,192.168.1.24,192.168.1.109,34649,101,554,559714,Normal
87.54461203,,192.168.1.252,192.168.1.190,26441,776,821,464865,Attack
36.10850358,ICMP,192.168.1.79,192.168.1.94,4465,450,797,616024,Normal
61.49478993,UDP,192.168.1.177,192.168.1.203,23216,2,903,677747,Normal
14.19212305,TCP,192.168.1.144,192.168.1.240,56300,251,135,493318,Attack
45.61157259,TCP,192.168.1.184,192.168.1.102,31902,562,177,1350506,Attack
40.16195436,UDP,192.168.1.104,192.168.1.137,33961,784,90,356873,Normal
99.03780896,TCP,192.168.1.204,192.168.1.81,54123,594,35,1281991,Attack
36.99808918,TCP,192.168.1.35,192.168.1.174,12044,36,904,1075142,Normal
64.99930595,ICMP,192.168.1.141,192.168.1.141,9012,966,240,558271,Normal
47.48232756,TCP,192.168.1.121,192.168.1.158,20401,366,948,221466,Normal
4.114513134,ICMP,192.168.1.62,192.168.1.158,62704,165,474,304469,Normal
95.50697334,UDP,192.168.1.180,192.168.1.169,11290,343,509,999578,Normal
91.14943513,ICMP,192.168.1.38,192.168.1.178,10082,700,341,321646,Normal
61.19140393,TCP,192.168.1.68,192.168.1.13,64086,62,443,1073382,Attack
5.043690505,TCP,192.168.1.243,192.168.1.226,64962,357,3,239214,Normal
42.27547858,TCP,192.168.1.67,192.168.1.251,14218,716,77,302341,Attack
68.77099875,ICMP,192.168.1.36,192.168.1.99,51894,861,326,973257,Attack
36.74697076,UDP,192.168.1.5,192.168.1.46,61531,372,176,715566,Attack
13.55327264,ICMP,192.168.1.93,192.168.1.25,16477,840,726,1121588,Attack
30.40393756,ICMP,192.168.1.58,192.168.1.228,29245,665,122,98135,Normal
60.18986597,UDP,192.168.1.121,192.168.1.222,34400,670,995,957274,Attack
9.82138855,ICMP,192.168.1.64,192.168.1.5,54111,55,614,490274,Normal
78.56536037,UDP,192.168.1.191,192.168.1.101,15877,112,,1081890,Attack
27.13690951,ICMP,192.168.1.193,192.168.1.33,19584,52,114,630144,Attack
23.57028093,ICMP,192.168.1.101,192.168.1.86,17353,704,24,604433,
60.54500383,ICMP,192.168.1.35,192.168.1.161,44269,636,843,764006,Attack
51.56796277,TCP,192.168.1.11,192.168.1.55,45055,78,408,1204851,Attack
71.40798715,UDP,192.168.1.178,192.168.1.143,47935,989,582,800436,Normal
91.96941883,TCP,192.168.1.192,192.168.1.6,6561,914,91,894660,Attack
31.91383494,ICMP,192.168.1.204,192.168.1.96,9215,220,458,291927,Attack
62.55816857,UDP,192.168.1.224,192.168.1.67,46395,987,910,529035,Normal
61.99714596,TCP,192.168.1.4,192.168.1.179,33888,724,195,44180,Attack
69.61194822,ICMP,192.168.1.173,192.168.1.199,27734,609,778,761043,Attack
68.50825933,UDP,192.168.1.62,192.168.1.130,14522,138,718,1146736,Attack
68.03436416,UDP,192.168.1.130,192.168.1.31,28216,304,310,1154748,Normal
13.70837851,UDP,192.168.1.153,192.168.1.70,63109,277,113,1009468,Normal
88.3891951,UDP,192.168.1.194,192.168.1.252,57646,737,815,1342814,Attack
